Freq.	gain	phase
1.17489755493950e+06	-7.22941373349688e-01	2.30537457647634e+01
1.20226443461738e+06	-6.92863679612226e-01	2.25821756565448e+01
1.23026877081235e+06	-6.63943934059604e-01	2.21181991570886e+01
1.25892541179414e+06	-6.36144850846077e-01	2.16618137197039e+01
1.28824955169310e+06	-6.09429786509828e-01	2.12130090939830e+01
1.31825673855637e+06	-5.83762770010505e-01	2.07717676550945e+01
1.34896288259162e+06	-5.59108539819714e-01	2.03380649232999e+01
1.38038426460285e+06	-5.35432558259145e-01	1.99118697579164e+01
1.41253754462272e+06	-5.12701041425187e-01	1.94931448810316e+01
1.44543977074589e+06	-4.90880977806987e-01	1.90818472697844e+01
1.47910838816817e+06	-4.69940138555134e-01	1.86779284476522e+01
1.51356124843617e+06	-4.49847090338576e-01	1.82813348725302e+01
1.54881661891244e+06	-4.30571205783085e-01	1.78920083322198e+01
1.58489319246107e+06	-4.12082671603504e-01	1.75098863469858e+01
1.62181009735889e+06	-3.94352477167772e-01	1.71349022071358e+01
1.65958690743752e+06	-3.77352433642381e-01	1.67669856802506e+01
1.69824365246170e+06	-3.61055163642584e-01	1.64060631517243e+01
1.73780082874933e+06	-3.45434091289871e-01	1.60520577844944e+01
1.77827941003888e+06	-3.30463450309533e-01	1.57048901141897e+01
1.81970085860994e+06	-3.16118262752960e-01	1.53644780116219e+01
1.86208713666282e+06	-3.02374340870084e-01	1.50307371940036e+01
1.90546071796320e+06	-2.89208269629262e-01	1.47035813075612e+01
1.94984459975799e+06	-2.76597399162007e-01	1.43829222600303e+01
1.99526231496883e+06	-2.64519832695746e-01	1.40686704640583e+01
2.00000000000000e+06	-2.63305295358521e-01	1.40366630651334e+01
