Freq.	gain	phase
9.54992586021424e+01	-4.58966806006623e+01	-8.40561210730830e+01
9.77237220955799e+01	-4.61100272471261e+01	-8.39221150607664e+01
9.99999999999987e+01	-4.63240180553986e+01	-8.37839723190152e+01
1.02329299228074e+02	-4.65386847755855e+01	-8.36415497370198e+01
1.04712854805089e+02	-4.67540607910833e+01	-8.34946963635295e+01
1.07151930523759e+02	-4.69701812084697e+01	-8.33432528532875e+01
1.09647819614317e+02	-4.71870829528403e+01	-8.31870508650790e+01
1.12201845430195e+02	-4.74048048689537e+01	-8.30259124065331e+01
1.14815362149687e+02	-4.76233878285726e+01	-8.28596491202642e+01
1.17489755493951e+02	-4.78428748444134e+01	-8.26880615053129e+01
1.20226443461740e+02	-4.80633111911446e+01	-8.25109380671344e+01
1.23026877081237e+02	-4.82847445339016e+01	-8.23280543885861e+01
1.25892541179415e+02	-4.85072250648157e+01	-8.21391721134533e+01
1.28824955169312e+02	-4.87308056480830e+01	-8.19440378330227e+01
1.31825673855639e+02	-4.89555419741296e+01	-8.17423818650402e+01
1.34896288259164e+02	-4.91814927234573e+01	-8.15339169130544e+01
1.38038426460287e+02	-4.94087197407823e+01	-8.13183365926249e+01
1.41253754462274e+02	-4.96372882201037e+01	-8.10953138091365e+01
1.44543977074591e+02	-4.98672669013597e+01	-8.08644989699690e+01
1.47910838816819e+02	-5.00987282793456e+01	-8.06255180114961e+01
1.51356124843619e+02	-5.03317488255724e+01	-8.03779702187694e+01
1.54881661891246e+02	-5.05664092237431e+01	-8.01214258127395e+01
1.58489319246109e+02	-5.08027946194998e+01	-7.98554232764028e+01
1.62181009735891e+02	-5.10409948850576e+01	-7.95794663872778e+01
1.65958690743754e+02	-5.12811048992684e+01	-7.92930209190019e+01
1.69824365246172e+02	-5.15232248435534e+01	-7.89955109695167e+01
1.73780082874935e+02	-5.17674605139866e+01	-7.86863148671359e+01
1.77827941003890e+02	-5.20139236495976e+01	-7.83647605986330e+01
1.81970085860996e+02	-5.22627322766549e+01	-7.80301206951769e+01
1.86208713666284e+02	-5.25140110682903e+01	-7.76816065022730e+01
1.90546071796322e+02	-5.27678917182732e+01	-7.73183617486219e+01
1.94984459975802e+02	-5.30245133270195e+01	-7.69394553156925e+01
1.99526231496885e+02	-5.32840227969584e+01	-7.65438730945227e+01
2.04173794466950e+02	-5.35465752331167e+01	-7.61305087984204e+01
2.08929613085401e+02	-5.38123343431290e+01	-7.56981535794290e+01
2.13796208950220e+02	-5.40814728287138e+01	-7.52454842721357e+01
2.18776162394952e+02	-5.43541727578392e+01	-7.47710500600973e+01
2.23872113856831e+02	-5.46306259031196e+01	-7.42732573272009e+01
2.29086765276774e+02	-5.49110340271968e+01	-7.37503524180036e+01
2.34422881531989e+02	-5.51956090896197e+01	-7.32004019867843e+01
2.39883291901946e+02	-5.54845733416125e+01	-7.26212705640105e+01
2.45470891568500e+02	-5.57781592645397e+01	-7.20105949105507e+01
2.51188643150955e+02	-5.60766092940871e+01	-7.13657546638720e+01
2.57039578276883e+02	-5.63801752541997e+01	-7.06838387066951e+01
2.63026799189535e+02	-5.66891174013769e+01	-6.99616066079653e+01
2.69153480392688e+02	-5.70037029493543e+01	-6.91954444006831e+01
2.75422870333813e+02	-5.73242039043384e+01	-6.83813138754515e+01
2.81838293126441e+02	-5.76508939890329e+01	-6.75146944903268e+01
2.88403150312657e+02	-5.79840443661426e+01	-6.65905169399830e+01
2.95120922666634e+02	-5.83239177844178e+01	-6.56030874120773e+01
3.01995172040197e+02	-5.86707606571127e+01	-6.45460016208466e+01
3.09029543251355e+02	-5.90247924374719e+01	-6.34120479019031e+01
3.16227766016833e+02	-5.93861914712408e+01	-6.21930990620253e+01
3.23593656929624e+02	-5.97550762748911e+01	-6.08799934309917e+01
3.31131121482586e+02	-6.01314809046494e+01	-5.94624068494157e+01
3.38844156139198e+02	-6.05153227450635e+01	-5.79287194251827e+01
3.46736850452527e+02	-6.09063606680105e+01	-5.62658841974076e+01
3.54813389233570e+02	-6.13041411283216e+01	-5.44593099043975e+01
3.63078054770096e+02	-6.17079294479563e+01	-5.24927775665440e+01
3.71535229097167e+02	-6.21166234480454e+01	-5.03484213998635e+01
3.80189396320556e+02	-6.25286469871961e+01	-4.80068194810947e+01
3.89045144994275e+02	-6.29418223019190e+01	-4.54472589869176e+01
3.98107170553492e+02	-6.33532229992570e+01	-4.26482638866546e+01
4.07380277804107e+02	-6.37590150383159e+01	-3.95884961054464e+01
4.16869383470329e+02	-6.41543020614742e+01	-3.62481557786652e+01
4.26579518801586e+02	-6.45330046063367e+01	-3.26109958975989e+01
4.36515832240160e+02	-6.48878192048410e+01	-2.86670058224712e+01
4.46683592150957e+02	-6.52103191712979e+01	-2.44156761426016e+01
4.57088189614868e+02	-6.54912651258603e+01	-1.98695145736029e+01
4.67735141287191e+02	-6.57211764001297e+01	-1.50571629082334e+01
4.78630092322631e+02	-6.58911614283191e+01	-1.00251745642646e+01
4.89778819368439e+02	-6.59939159369111e+01	-4.83744550674807e+00
5.01187233627265e+02	-6.60246987899257e+01	4.28350397215020e-01
5.12861383991357e+02	-6.59820395569035e+01	5.68715422894256e+00
5.24807460249765e+02	-6.58679697151298e+01	1.08545817683549e+01
5.37031796370245e+02	-6.56877046944562e+01	1.58548267444935e+01
5.49540873857616e+02	-6.54488762811860e+01	2.06266484659755e+01
5.62341325190341e+02	-6.51605369556301e+01	2.51264355616245e+01
5.75439937337148e+02	-6.48321784189113e+01	2.93283344590451e+01
5.88843655355580e+02	-6.44729397349627e+01	3.32221833785058e+01
6.02559586074349e+02	-6.40910800389866e+01	3.68102727983188e+01
6.16595001861473e+02	-6.36937063715405e+01	4.01038349865240e+01
6.30957344480184e+02	-6.32867005567218e+01	4.31198586784551e+01
6.45654229034646e+02	-6.28747769142678e+01	4.58785131239081e+01
6.60693448007586e+02	-6.24616112192267e+01	4.84012393168632e+01
6.76082975391972e+02	-6.20499976879457e+01	5.07094393356715e+01
6.91830970918926e+02	-6.16420068722330e+01	5.28236441627626e+01
7.07945784384127e+02	-6.12391298422001e+01	5.47630355822656e+01
7.24435960074979e+02	-6.08424024269928e+01	5.65452146216811e+01
7.41310241300906e+02	-6.04525082885769e+01	5.81861325481334e+01
7.58577575029172e+02	-6.00698622388474e+01	5.97001230404556e+01
7.76247116628680e+02	-5.96946763559381e+01	6.10999928406298e+01
7.94328234724269e+02	-5.93270117498780e+01	6.23971423826411e+01
8.12830516164087e+02	-5.89668186845660e+01	6.36016981086280e+01
8.31763771102658e+02	-5.86139674294875e+01	6.47226452434938e+01
8.51138038202363e+02	-5.82682718271546e+01	6.57679545286384e+01
8.70963589956067e+02	-5.79295071896057e+01	6.67446994929680e+01
8.91250938133732e+02	-5.75974238091616e+01	6.76591627827583e+01
9.12010839355896e+02	-5.72717570937484e+01	6.85169312559735e+01
9.33254300796977e+02	-5.69522351138270e+01	6.93229802331288e+01
9.54992586021421e+02	-5.66385841702560e+01	7.00817476642340e+01
9.77237220955795e+02	-5.63305328528399e+01	7.07971991391095e+01
9.99999999999984e+02	-5.60278149506930e+01	7.14728847148666e+01
1.02329299228074e+03	-5.57301714915312e+01	7.21119885103816e+01
1.04712854805088e+03	-5.54373521222627e+01	7.27173719554417e+01
1.07151930523759e+03	-5.51491159935024e+01	7.32916115020403e+01
1.09647819614317e+03	-5.48652322724482e+01	7.38370315192540e+01
1.12201845430195e+03	-5.45854803792789e+01	7.43557330083582e+01
1.14815362149686e+03	-5.43096500197785e+01	7.48496186952323e+01
1.17489755493951e+03	-5.40375410696756e+01	7.53204149845564e+01
1.20226443461739e+03	-5.37689633529737e+01	7.57696911954709e+01
1.23026877081236e+03	-5.35037363464150e+01	7.61988764412294e+01
1.25892541179415e+03	-5.32416888344341e+01	7.66092744654765e+01
1.28824955169311e+03	-5.29826585329833e+01	7.70020767045021e+01
1.31825673855639e+03	-5.27264916960214e+01	7.73783738074611e+01
1.34896288259163e+03	-5.24730427149336e+01	7.77391658143891e+01
1.38038426460286e+03	-5.22221737184490e+01	7.80853711642345e+01
1.41253754462273e+03	-5.19737541785494e+01	7.84178346814445e+01
1.44543977074590e+03	-5.17276605262793e+01	7.87373346693424e+01
1.47910838816818e+03	-5.14837757801604e+01	7.90445892211415e+01
1.51356124843618e+03	-5.12419891889939e+01	7.93402618445288e+01
1.54881661891246e+03	-5.10021958901386e+01	7.96249664829635e+01
1.58489319246109e+03	-5.07642965838360e+01	7.98992720058595e+01
1.62181009735890e+03	-5.05281972237593e+01	8.01637062303907e+01
1.65958690743753e+03	-5.02938087236808e+01	8.04187595295439e+01
1.69824365246172e+03	-5.00610466799470e+01	8.06648880740620e+01
1.73780082874935e+03	-4.98298311093007e+01	8.09025167498901e+01
1.77827941003889e+03	-4.96000862014932e+01	8.11320417875384e+01
1.81970085860995e+03	-4.93717400860650e+01	8.13538331352734e+01
1.86208713666284e+03	-4.91447246126338e+01	8.15682366041499e+01
1.90546071796322e+03	-4.89189751440133e+01	8.17755758095182e+01
1.94984459975801e+03	-4.86944303614844e+01	8.19761539306974e+01
1.99526231496885e+03	-4.84710320815446e+01	8.21702553079526e+01
2.04173794466950e+03	-4.82487250834834e+01	8.23581468936832e+01
2.08929613085400e+03	-4.80274569471493e+01	8.25400795727833e+01
2.13796208950220e+03	-4.78071779003002e+01	8.27162893654339e+01
2.18776162394952e+03	-4.75878406749578e+01	8.28869985240969e+01
2.23872113856830e+03	-4.73694003722154e+01	8.30524165351736e+01
2.29086765276773e+03	-4.71518143349754e+01	8.32127410346414e+01
2.34422881531988e+03	-4.69350420281270e+01	8.33681586459737e+01
2.39883291901945e+03	-4.67190449256989e+01	8.35188457477563e+01
2.45470891568499e+03	-4.65037864045509e+01	8.36649691776289e+01
2.51188643150954e+03	-4.62892316441976e+01	8.38066868784857e+01
2.57039578276882e+03	-4.60753475323803e+01	8.39441484922554e+01
2.63026799189534e+03	-4.58621025760277e+01	8.40774959060344e+01
2.69153480392687e+03	-4.56494668172717e+01	8.42068637548669e+01
2.75422870333812e+03	-4.54374117542040e+01	8.43323798850318e+01
2.81838293126441e+03	-4.52259102660803e+01	8.44541657813181e+01
2.88403150312656e+03	-4.50149365426986e+01	8.45723369614268e+01
2.95120922666633e+03	-4.48044660176966e+01	8.46870033403349e+01
3.01995172040196e+03	-4.45944753055285e+01	8.47982695671839e+01
3.09029543251354e+03	-4.43849421418986e+01	8.49062353370140e+01
3.16227766016832e+03	-4.41758453274434e+01	8.50109956794460e+01
3.23593656929623e+03	-4.39671646744683e+01	8.51126412262186e+01
3.31131121482585e+03	-4.37588809565556e+01	8.52112584593117e+01
3.38844156139197e+03	-4.35509758608750e+01	8.53069299412312e+01
3.46736850452526e+03	-4.33434319430390e+01	8.53997345288877e+01
3.54813389233569e+03	-4.31362325843507e+01	8.54897475723719e+01
3.63078054770095e+03	-4.29293619513104e+01	8.55770410998175e+01
3.71535229097166e+03	-4.27228049572469e+01	8.56616839894364e+01
3.80189396320555e+03	-4.25165472259528e+01	8.57437421297159e+01
3.89045144994274e+03	-4.23105750572128e+01	8.58232785686848e+01
3.98107170553490e+03	-4.21048753941126e+01	8.59003536530761e+01
4.07380277804106e+03	-4.18994357920348e+01	8.59750251581448e+01
4.16869383470328e+03	-4.16942443892421e+01	8.60473484088362e+01
4.26579518801585e+03	-4.14892898789643e+01	8.61173763929412e+01
4.36515832240158e+03	-4.12845614829047e+01	8.61851598668238e+01
4.46683592150955e+03	-4.10800489260876e+01	8.62507474542575e+01
4.57088189614867e+03	-4.08757424129759e+01	8.63141857388641e+01
4.67735141287190e+03	-4.06716326047887e+01	8.63755193506085e+01
4.78630092322630e+03	-4.04677105979578e+01	8.64347910467673e+01
4.89778819368438e+03	-4.02639679036559e+01	8.64920417877547e+01
5.01187233627263e+03	-4.00603964283484e+01	8.65473108081611e+01
5.12861383991356e+03	-3.98569884553094e+01	8.66006356833300e+01
5.24807460249763e+03	-3.96537366270507e+01	8.66520523917743e+01
5.37031796370243e+03	-3.94506339286218e+01	8.67015953737106e+01
5.49540873857615e+03	-3.92476736717330e+01	8.67492975859680e+01
5.62341325190339e+03	-3.90448494796546e+01	8.67951905535071e+01
5.75439937337147e+03	-3.88421552728637e+01	8.68393044177708e+01
5.88843655355578e+03	-3.86395852553901e+01	8.68816679820678e+01
6.02559586074347e+03	-3.84371339018315e+01	8.69223087541766e+01
6.16595001861471e+03	-3.82347959450036e+01	8.69612529863444e+01
6.30957344480182e+03	-3.80325663641945e+01	8.69985257128409e+01
6.45654229034644e+03	-3.78304403739904e+01	8.70341507852159e+01
6.60693448007584e+03	-3.76284134136459e+01	8.70681509053990e+01
6.76082975391969e+03	-3.74264811369771e+01	8.71005476567703e+01
6.91830970918924e+03	-3.72246394027458e+01	8.71313615333191e+01
7.07945784384125e+03	-3.70228842655084e+01	8.71606119670002e+01
7.24435960074977e+03	-3.68212119669217e+01	8.71883173533943e+01
7.41310241300904e+03	-3.66196189274673e+01	8.72144950757622e+01
7.58577575029170e+03	-3.64181017385841e+01	8.72391615275834e+01
7.76247116628677e+03	-3.62166571551859e+01	8.72623321336603e+01
7.94328234724267e+03	-3.60152820885525e+01	8.72840213698666e+01
8.12830516164084e+03	-3.58139735995686e+01	8.73042427816058e+01
8.31763771102656e+03	-3.56127288922943e+01	8.73230090010486e+01
8.51138038202361e+03	-3.54115453078678e+01	8.73403317632115e+01
8.70963589956064e+03	-3.52104203187026e+01	8.73562219209301e+01
8.91250938133729e+03	-3.50093515229819e+01	8.73706894587814e+01
9.12010839355893e+03	-3.48083366394327e+01	8.73837435060059e+01
9.33254300796974e+03	-3.46073735023655e+01	8.73953923484722e+01
9.54992586021418e+03	-3.44064600569677e+01	8.74056434397281e+01
9.77237220955792e+03	-3.42055943548517e+01	8.74145034111811e+01
9.99999999999981e+03	-3.40047745498207e+01	8.74219780814363e+01
1.02329299228073e+04	-3.38039988938750e+01	8.74280724648371e+01
1.04712854805088e+04	-3.36032657334252e+01	8.74327907792320e+01
1.07151930523759e+04	-3.34025735057094e+01	8.74361364530004e+01
1.09647819614316e+04	-3.32019207354245e+01	8.74381121313688e+01
1.12201845430194e+04	-3.30013060315255e+01	8.74387196820334e+01
1.14815362149686e+04	-3.28007280842265e+01	8.74379602001244e+01
1.17489755493951e+04	-3.26001856621728e+01	8.74358340125270e+01
1.20226443461739e+04	-3.23996776097814e+01	8.74323406815825e+01
1.23026877081236e+04	-3.21992028447428e+01	8.74274790081864e+01
1.25892541179414e+04	-3.19987603556953e+01	8.74212470343089e+01
1.28824955169311e+04	-3.17983492000327e+01	8.74136420449424e+01
1.31825673855638e+04	-3.15979685018815e+01	8.74046605695062e+01
1.34896288259163e+04	-3.13976174501961e+01	8.73942983827066e+01
1.38038426460286e+04	-3.11972952970269e+01	8.73825505048862e+01
1.41253754462273e+04	-3.09970013558939e+01	8.73694112018546e+01
1.44543977074590e+04	-3.07967350002979e+01	8.73548739842236e+01
1.47910838816818e+04	-3.05964956623864e+01	8.73389316062646e+01
1.51356124843618e+04	-3.03962828317025e+01	8.73215760642775e+01
1.54881661891245e+04	-3.01960960540983e+01	8.73027985945073e+01
1.58489319246108e+04	-2.99959349307348e+01	8.72825896705936e+01
1.62181009735890e+04	-2.97957991172120e+01	8.72609390005771e+01
1.65958690743753e+04	-2.95956883228313e+01	8.72378355234713e+01
1.69824365246171e+04	-2.93956023099382e+01	8.72132674053936e+01
1.73780082874934e+04	-2.91955408934086e+01	8.71872220352816e+01
1.77827941003889e+04	-2.89955039402316e+01	8.71596860201889e+01
1.81970085860995e+04	-2.87954913692009e+01	8.71306451801706e+01
1.86208713666283e+04	-2.85955031507153e+01	8.71000845427665e+01
1.90546071796321e+04	-2.83955393067008e+01	8.70679883370923e+01
1.94984459975801e+04	-2.81955999106258e+01	8.70343399875360e+01
1.99526231496884e+04	-2.79956850876228e+01	8.69991221070713e+01
2.04173794466949e+04	-2.77957950147415e+01	8.69623164902011e+01
2.08929613085400e+04	-2.75959299212733e+01	8.69239041055192e+01
2.13796208950219e+04	-2.73960900892318e+01	8.68838650879236e+01
2.18776162394951e+04	-2.71962758538857e+01	8.68421787304535e+01
2.23872113856830e+04	-2.69964876044461e+01	8.67988234757907e+01
2.29086765276773e+04	-2.67967257848634e+01	8.67537769074180e+01
2.34422881531988e+04	-2.65969908946990e+01	8.67070157404273e+01
2.39883291901944e+04	-2.63972834901649e+01	8.66585158120197e+01
2.45470891568498e+04	-2.61976041852340e+01	8.66082520716690e+01
2.51188643150953e+04	-2.59979536528877e+01	8.65561985709804e+01
2.57039578276881e+04	-2.57983326264876e+01	8.65023284532490e+01
2.63026799189533e+04	-2.55987419012580e+01	8.64466139427218e+01
2.69153480392686e+04	-2.53991823359139e+01	8.63890263335856e+01
2.75422870333811e+04	-2.51996548543846e+01	8.63295359786708e+01
2.81838293126440e+04	-2.50001604477086e+01	8.62681122779146e+01
2.88403150312655e+04	-2.48007001760184e+01	8.62047236665588e+01
2.95120922666633e+04	-2.46012751706886e+01	8.61393376031274e+01
3.01995172040196e+04	-2.44018866366460e+01	8.60719205571972e+01
3.09029543251353e+04	-2.42025358547926e+01	8.60024379969543e+01
3.16227766016832e+04	-2.40032241845499e+01	8.59308543765552e+01
3.23593656929622e+04	-2.38039530666400e+01	8.58571331233621e+01
3.31131121482584e+04	-2.36047240259913e+01	8.57812366250212e+01
3.38844156139196e+04	-2.34055386747269e+01	8.57031262163820e+01
3.46736850452525e+04	-2.32063987154814e+01	8.56227621663974e+01
3.54813389233568e+04	-2.30073059446915e+01	8.55401036648549e+01
3.63078054770094e+04	-2.28082622562889e+01	8.54551088091778e+01
3.71535229097165e+04	-2.26092696453822e+01	8.53677345911152e+01
3.80189396320553e+04	-2.24103302122428e+01	8.52779368835107e+01
3.89045144994273e+04	-2.22114461664693e+01	8.51856704271178e+01
3.98107170553489e+04	-2.20126198312752e+01	8.50908888174652e+01
4.07380277804104e+04	-2.18138536481536e+01	8.49935444919492e+01
4.16869383470327e+04	-2.16151501815643e+01	8.48935887169962e+01
4.26579518801584e+04	-2.14165121239668e+01	8.47909715755192e+01
4.36515832240157e+04	-2.12179423011106e+01	8.46856419546686e+01
4.46683592150954e+04	-2.10194436773935e+01	8.45775475338119e+01
4.57088189614866e+04	-2.08210193616648e+01	8.44666347730226e+01
4.67735141287188e+04	-2.06226726131798e+01	8.43528489019608e+01
4.78630092322628e+04	-2.04244068478054e+01	8.42361339092664e+01
4.89778819368436e+04	-2.02262256444585e+01	8.41164325325180e+01
5.01187233627262e+04	-2.00281327520841e+01	8.39936862490372e+01
5.12861383991354e+04	-1.98301320963919e+01	8.38678352670897e+01
5.24807460249762e+04	-1.96322277875405e+01	8.37388185183713e+01
5.37031796370241e+04	-1.94344241275119e+01	8.36065736510056e+01
5.49540873857613e+04	-1.92367256182168e+01	8.34710370238699e+01
5.62341325190337e+04	-1.90391369697310e+01	8.33321437019314e+01
5.75439937337145e+04	-1.88416631088171e+01	8.31898274528052e+01
5.88843655355577e+04	-1.86443091879040e+01	8.30440207447803e+01
6.02559586074345e+04	-1.84470805944053e+01	8.28946547463566e+01
6.16595001861469e+04	-1.82499829601850e+01	8.27416593272614e+01
6.30957344480180e+04	-1.80530221715881e+01	8.25849630614190e+01
6.45654229034642e+04	-1.78562043796717e+01	8.24244932317298e+01
6.60693448007582e+04	-1.76595360110266e+01	8.22601758371451e+01
6.76082975391967e+04	-1.74630237786797e+01	8.20919356017698e+01
6.91830970918922e+04	-1.72666746934072e+01	8.19196959864410e+01
7.07945784384123e+04	-1.70704960757731e+01	8.17433792032755e+01
7.24435960074975e+04	-1.68744955680562e+01	8.15629062326213e+01
7.41310241300902e+04	-1.66786811469714e+01	8.13781968434568e+01
7.58577575029167e+04	-1.64830611362016e+01	8.11891696165204e+01
7.76247116628675e+04	-1.62876442200560e+01	8.09957419716922e+01
7.94328234724264e+04	-1.60924394571513e+01	8.07978301988186e+01
8.12830516164082e+04	-1.58974562939036e+01	8.05953494919560e+01
8.31763771102653e+04	-1.57027045795188e+01	8.03882139890990e+01
8.51138038202358e+04	-1.55081945803267e+01	8.01763368154208e+01
8.70963589956062e+04	-1.53139369949834e+01	7.99596301319324e+01
8.91250938133726e+04	-1.51199429696776e+01	7.97380051889463e+01
9.12010839355890e+04	-1.49262241142285e+01	7.95113723856995e+01
9.33254300796971e+04	-1.47327925176120e+01	7.92796413347730e+01
9.54992586021415e+04	-1.45396607643541e+01	7.90427209333431e+01
9.77237220955789e+04	-1.43468419510591e+01	7.88005194408012e+01
9.99999999999978e+04	-1.41543497032398e+01	7.85529445633468e+01
1.02329299228073e+05	-1.39621981916703e+01	7.82999035449103e+01
1.04712854805088e+05	-1.37704021499284e+01	7.80413032670258e+01
1.07151930523758e+05	-1.35789768911121e+01	7.77770503554308e+01
1.09647819614316e+05	-1.33879383249769e+01	7.75070512954703e+01
1.12201845430194e+05	-1.31973029752887e+01	7.72312125565352e+01
1.14815362149686e+05	-1.30070879965097e+01	7.69494407247187e+01
1.17489755493950e+05	-1.28173111905979e+01	7.66616426452443e+01
1.20226443461739e+05	-1.26279910241779e+01	7.63677255756286e+01
1.23026877081235e+05	-1.24391466440668e+01	7.60675973469163e+01
1.25892541179414e+05	-1.22507978936342e+01	7.57611665372899e+01
1.28824955169311e+05	-1.20629653286271e+01	7.54483426565142e+01
1.31825673855638e+05	-1.18756702310455e+01	7.51290363392232e+01
1.34896288259162e+05	-1.16889346242809e+01	7.48031595529078e+01
1.38038426460285e+05	-1.15027812855627e+01	7.44706258143773e+01
1.41253754462272e+05	-1.13172337589743e+01	7.41313504207260e+01
1.44543977074590e+05	-1.11323163665814e+01	7.37852506909708e+01
1.47910838816817e+05	-1.09480542180709e+01	7.34322462193096e+01
1.51356124843617e+05	-1.07644732194905e+01	7.30722591414781e+01
1.54881661891245e+05	-1.05816000809212e+01	7.27052144143380e+01
1.58489319246108e+05	-1.03994623213385e+01	7.23310401054876e+01
1.62181009735889e+05	-1.02180882719504e+01	7.19496676955302e+01
1.65958690743752e+05	-1.00375070777939e+01	7.15610323928151e+01
1.69824365246171e+05	-9.85774869724245e+00	7.11650734600777e+01
1.73780082874934e+05	-9.67884389748463e+00	7.07617345486036e+01
1.77827941003888e+05	-9.50082424949368e+00	7.03509640475564e+01
1.81970085860994e+05	-9.32372211962467e+00	6.99327154421858e+01
1.86208713666283e+05	-9.14757065531964e+00	6.95069476742420e+01
1.90546071796320e+05	-8.97240377285739e+00	6.90736255230898e+01
1.94984459975800e+05	-8.79825613576893e+00	6.86327199797172e+01
1.99526231496883e+05	-8.62516313442484e+00	6.81842086383202e+01
2.04173794466948e+05	-8.45316085899998e+00	6.77280760855445e+01
2.08929613085399e+05	-8.28228606792092e+00	6.72643142910343e+01
2.13796208950218e+05	-8.11257615480809e+00	6.67929230063732e+01
2.18776162394950e+05	-7.94406910857402e+00	6.63139101567854e+01
2.23872113856829e+05	-7.77680346972232e+00	6.58272922319094e+01
2.29086765276772e+05	-7.61081828152304e+00	6.53330946701518e+01
2.34422881531987e+05	-7.44615303786586e+00	6.48313522399418e+01
2.39883291901944e+05	-7.28284762368510e+00	6.43221094033193e+01
2.45470891568497e+05	-7.12094225376311e+00	6.38054206769123e+01
2.51188643150952e+05	-6.96047740098522e+00	6.32813509596100e+01
2.57039578276880e+05	-6.80149372951896e+00	6.27499758735621e+01
2.63026799189532e+05	-6.64403201014122e+00	6.22113820414093e+01
2.69153480392685e+05	-6.48813304297420e+00	6.16656673790506e+01
2.75422870333810e+05	-6.33383756484419e+00	6.11129413241244e+01
2.81838293126439e+05	-6.18118616358523e+00	6.05533250733036e+01
2.88403150312654e+05	-6.03021917820315e+00	5.99869517506588e+01
2.95120922666632e+05	-5.88097659785471e+00	5.94139665474366e+01
3.01995172040195e+05	-5.73349796265487e+00	5.88345268424274e+01
3.09029543251352e+05	-5.58782225335727e+00	5.82488022489497e+01
3.16227766016831e+05	-5.44398778300432e+00	5.76569746334299e+01
3.23593656929621e+05	-5.30203208615970e+00	5.70592380851569e+01
3.31131121482583e+05	-5.16199180379093e+00	5.64557988239610e+01
3.38844156139195e+05	-5.02390257248465e+00	5.58468750781238e+01
3.46736850452523e+05	-4.88779890455644e+00	5.52326968702213e+01
3.54813389233567e+05	-4.75371407925242e+00	5.46135057947690e+01
3.63078054770093e+05	-4.62168002550570e+00	5.39895546977033e+01
3.71535229097164e+05	-4.49172721051544e+00	5.33611073165905e+01
3.80189396320552e+05	-4.36388453181493e+00	5.27284378691687e+01
3.89045144994271e+05	-4.23817921104437e+00	5.20918305784985e+01
3.98107170553488e+05	-4.11463669240457e+00	5.14515791461568e+01
4.07380277804103e+05	-3.99328054132058e+00	5.08079861474498e+01
4.16869383470325e+05	-3.87413236214483e+00	5.01613624462826e+01
4.26579518801582e+05	-3.75721170332366e+00	4.95120264622666e+01
4.36515832240156e+05	-3.64253598227763e+00	4.88603034584164e+01
4.46683592150952e+05	-3.53012041838510e+00	4.82065247921764e+01
4.57088189614864e+05	-3.41997796697769e+00	4.75510270881902e+01
4.67735141287187e+05	-3.31211926438559e+00	4.68941513892082e+01
4.78630092322627e+05	-3.20655258688862e+00	4.62362423072409e+01
4.89778819368434e+05	-3.10328381708132e+00	4.55776471404668e+01
5.01187233627260e+05	-3.00231641176742e+00	4.49187149183887e+01
5.12861383991352e+05	-2.90365139706460e+00	4.42597955443636e+01
5.24807460249760e+05	-2.80728735695904e+00	4.36012388249094e+01
5.37031796370240e+05	-2.71322044079816e+00	4.29433935538694e+01
5.49540873857611e+05	-2.62144438197041e+00	4.22866066109623e+01
5.62341325190335e+05	-2.53195052377937e+00	4.16312220532427e+01
5.75439937337143e+05	-2.44472785003340e+00	4.09775801848186e+01
5.88843655355575e+05	-2.35976303995804e+00	4.03260167587742e+01
6.02559586074343e+05	-2.27704051865167e+00	3.96768621090768e+01
6.16595001861467e+05	-2.19654251879128e+00	3.90304403322103e+01
6.30957344480178e+05	-2.11824915526765e+00	3.83870685445843e+01
6.45654229034640e+05	-2.04213850602108e+00	3.77470561739503e+01
6.60693448007580e+05	-1.96818669400322e+00	3.71107042483473e+01
6.76082975391965e+05	-1.89636798309330e+00	3.64783047983692e+01
6.91830970918920e+05	-1.82665487519888e+00	3.58501402763686e+01
7.07945784384121e+05	-1.75901821379265e+00	3.52264830448141e+01
7.24435960074972e+05	-1.69342728654672e+00	3.46075948751519e+01
7.41310241300899e+05	-1.62984993801076e+00	3.39937265654506e+01
7.58577575029165e+05	-1.56825268551909e+00	3.33851176274272e+01
7.76247116628673e+05	-1.50860082555113e+00	3.27819959215002e+01
7.94328234724262e+05	-1.45085855069625e+00	3.21845774401631e+01
8.12830516164079e+05	-1.39498906765115e+00	3.15930661595187e+01
8.31763771102650e+05	-1.34095471004172e+00	3.10076538987458e+01
8.51138038202355e+05	-1.28871704239174e+00	3.04285201437263e+01
8.70963589956059e+05	-1.23823699057818e+00	2.98558322315038e+01
8.91250938133723e+05	-1.18947493019205e+00	2.92897451449304e+01
9.12010839355887e+05	-1.14239080570840e+00	2.87304017243804e+01
9.33254300796968e+05	-1.09694423236581e+00	2.81779327701575e+01
9.54992586021412e+05	-1.05309458783260e+00	2.76324571003030e+01
9.77237220955786e+05	-1.01080111646578e+00	2.70940818455310e+01
9.99999999999975e+05	-9.70023012309243e-01	2.65629025689974e+01
1.02329299228073e+06	-9.30719515016966e-01	2.60390036371619e+01
1.04712854805087e+06	-8.92849982087106e-01	2.55224583724055e+01
1.07151930523758e+06	-8.56373975757520e-01	2.50133294869625e+01
1.09647819614316e+06	-8.21251321793370e-01	2.45116692210578e+01
1.12201845430194e+06	-7.87442192946375e-01	2.40175199111319e+01
1.14815362149685e+06	-7.54907160944382e-01	2.35309142042731e+01
